BEN_CLASS,IR_MLID,IR_MLNAME,IR_Lat,IR_Long,ASSESS_ID,AU_NAME,R3172ParameterName,BeneficialUse,AssessCat
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,DO-temperature habitat profile width,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4923840,PINEVIEW RES N ARM 04,41.27577617,-111.8152201,UT-L-16020102-014_00,Pineview Reservoir,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925160,EAST CANYON RES AB DAM 01,40.91966423,-111.5993674,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Aluminum,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Arsenic,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,3A,NS
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925170,EAST CANYON RES MIDLAKE 02,40.90439451,-111.5907639,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4925180,EAST CANYON RES UPPER LAKE 03,40.89216591,-111.5863104,UT-L-16020102-020_00,East Canyon Reservoir,Total Dissolved Solids,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Aluminum,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Aluminum,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Aluminum,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Aluminum,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Ammonia,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Arsenic,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Arsenic,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Arsenic,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Arsenic,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,DO-temperature habitat profile width,3A,NS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,pH,1C,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,pH,2A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,pH,4,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4926130,ECHO RES AB DAM 01,40.96411584,-111.4285346,UT-L-16020101-001_00,Echo Reservoir,Total Dissolved Solids,4,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Aluminum,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Aluminum,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Aluminum,3A,idE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Aluminum,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Ammonia,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Arsenic,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Arsenic,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Arsenic,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Arsenic,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,pH,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935920,MOON LAKE AB DAM 01,40.56330344,-110.488768,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Ammonia,3A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,DO-temperature habitat profile width,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,pH,1C,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,pH,2A,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,pH,3A,NS
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,pH,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,3A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4935930,MOON LAKE 2/3 UP L NEAR CLIFF 02,40.57439384,-110.5054368,UT-L-14060003-112_00,Moon Lake,Total Dissolved Solids,4,idNE
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Aluminum,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Aluminum,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Aluminum,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Aluminum,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Ammonia,1C,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Ammonia,2A,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Ammonia,3A,FS
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Ammonia,4,NA
"1C,2A,3A,4",UTAHDWQ_WQX-4936050,STARVATION RES AB DAM 01,40.19217671,-110.4430696,UT-L-14060004-006_00,Starvation Reservoir,Arsenic,1C,FS
